timestep,is_occluded,num_segments,occluded_ranges_deg,segments_start_idx_end_idx,segments_stability
1049,0,0,,,
1050,1,1,-180.0–-73.0,0-107,0.90
1051,1,1,-180.0–-74.0,0-106,0.91
1052,1,1,-180.0–-75.0,0-105,0.90
1053,1,1,-180.0–-76.0,0-104,0.86
1054,1,1,-180.0–-75.0,0-105,0.90
1055,1,1,-180.0–-76.0,0-104,0.88
1056,0,0,,,
1057,1,1,-180.0–-75.0,0-105,0.89
1058,1,1,-180.0–-76.0,0-104,0.87
1059,1,1,-180.0–-77.0,0-103,0.84
1060,1,1,-180.0–-77.0,0-103,0.84
1061,1,1,-180.0–-76.0,0-104,0.87
1062,1,1,-180.0–-76.0,0-104,0.87
1063,1,1,-180.0–-76.0,0-104,0.87
1064,1,1,-180.0–-76.0,0-104,0.87
1065,1,1,-180.0–-76.0,0-104,0.87
1066,1,1,-180.0–-74.0,0-106,0.91
1067,0,0,,,
1068,0,0,,,
1069,0,0,,,
1070,0,0,,,
1071,1,1,-180.0–-74.0,0-106,0.84
1072,1,1,-180.0–-75.0,0-105,0.81
1073,1,1,-180.0–-74.0,0-106,0.84
1074,1,1,-180.0–-76.0,0-104,0.79
1075,1,1,-180.0–-76.0,0-104,0.81
1076,1,1,-180.0–-76.0,0-104,0.83
1077,1,1,-180.0–-76.0,0-104,0.85
1078,1,1,-180.0–-76.0,0-104,0.87
1079,1,1,-180.0–-76.0,0-104,0.88
1080,1,1,-180.0–-76.0,0-104,0.90
1081,1,1,-180.0–-76.0,0-104,0.90
1082,1,1,-180.0–-76.0,0-104,0.90
1083,1,1,-180.0–-76.0,0-104,0.90
1084,1,1,-180.0–-76.0,0-104,0.90
1085,1,1,-180.0–-76.0,0-104,0.90
1086,1,1,-180.0–-76.0,0-104,0.90
1087,1,1,-180.0–-77.0,0-103,0.91
1088,1,1,-180.0–-77.0,0-103,0.91
1089,1,1,-180.0–-77.0,0-103,0.92
1090,1,1,-180.0–-76.0,0-104,0.92
1091,1,1,-180.0–-77.0,0-103,0.91
1092,1,1,-180.0–-77.0,0-103,0.92
1093,1,1,-180.0–-77.0,0-103,0.92
1094,1,1,-180.0–-76.0,0-104,0.92
1095,1,1,-180.0–-77.0,0-103,0.92
1096,1,1,-180.0–-77.0,0-103,0.92
1097,1,1,-180.0–-76.0,0-104,0.92
1098,1,1,-180.0–-76.0,0-104,0.94
1099,1,1,-180.0–-76.0,0-104,0.96
1100,1,1,-180.0–-76.0,0-104,0.98
1101,1,1,-180.0–-75.0,0-105,0.99
1102,1,1,-180.0–-75.0,0-105,0.99
1103,1,1,-180.0–-74.0,0-106,0.98
1104,1,1,-180.0–-74.0,0-106,0.98
1105,1,1,-180.0–-75.0,0-105,0.99
1106,1,1,-180.0–-75.0,0-105,0.99
1107,1,1,-180.0–-75.0,0-105,0.99
1108,1,1,-180.0–-75.0,0-105,0.99
1109,1,1,-180.0–-75.0,0-105,0.99
1110,1,1,-180.0–-73.0,0-107,0.84
1111,0,0,,,
1112,0,0,,,
1113,0,0,,,
1114,0,0,,,
1115,1,1,-180.0–-72.0,0-108,0.71
1116,0,0,,,
1117,0,0,,,
1118,0,0,,,
1119,0,0,,,
1120,0,0,,,
1121,0,0,,,
1122,0,0,,,
1123,0,0,,,
1124,0,0,,,
1125,0,0,,,
1126,0,0,,,
1127,0,0,,,
1128,0,0,,,
1129,0,0,,,
1130,0,0,,,
1131,0,0,,,
1132,0,0,,,
1133,0,0,,,
1134,0,0,,,
1135,0,0,,,
1136,0,0,,,
1137,0,0,,,
1138,0,0,,,
1139,0,0,,,
1140,0,0,,,
1141,0,0,,,
1142,0,0,,,
1143,0,0,,,
1144,0,0,,,
1145,0,0,,,
1146,0,0,,,
1147,0,0,,,
1148,0,0,,,
1149,0,0,,,
1150,0,0,,,
1151,0,0,,,
1152,0,0,,,
1153,1,1,-180.0–-60.0,0-120,0.71
1154,1,1,-180.0–-63.0,0-117,0.76
1155,0,0,,,
1156,0,0,,,
1157,0,0,,,
1158,0,0,,,
1159,0,0,,,
1160,0,0,,,
1161,0,0,,,
1162,0,0,,,
1163,0,0,,,
1164,0,0,,,
1165,0,0,,,
1166,0,0,,,
1167,0,0,,,
1168,0,0,,,
1169,0,0,,,
1170,1,1,-180.0–-76.0,0-104,0.71
1171,1,1,-180.0–-77.0,0-103,0.73
1172,1,1,-180.0–-77.0,0-103,0.75
1173,1,1,-180.0–-77.0,0-103,0.77
1174,1,1,-180.0–-77.0,0-103,0.79
1175,1,1,-180.0–-77.0,0-103,0.80
1176,1,1,-180.0–-77.0,0-103,0.82
1177,1,1,-180.0–-78.0,0-102,0.84
1178,1,1,-180.0–-78.0,0-102,0.86
1179,1,1,-180.0–-78.0,0-102,0.86
1180,1,1,-180.0–-78.0,0-102,0.86
1181,1,1,-180.0–-78.0,0-102,0.86
1182,1,1,-180.0–-78.0,0-102,0.88
1183,1,1,-180.0–-78.0,0-102,0.90
1184,1,1,-180.0–-79.0,0-101,0.89
1185,1,1,-180.0–-78.0,0-102,0.94
1186,1,1,-180.0–-79.0,0-101,0.93
1187,1,1,-180.0–-74.0,0-106,0.81
1188,1,1,-180.0–-74.0,0-106,0.81
1189,1,1,-180.0–-75.0,0-105,0.95
1190,1,1,-180.0–-76.0,0-104,0.99
1191,1,1,-180.0–-77.0,0-103,0.99
1192,1,1,-180.0–-77.0,0-103,0.99
1193,1,1,-180.0–-78.0,0-102,0.96
1194,1,1,-180.0–-78.0,0-102,0.96
1195,1,1,-180.0–-78.0,0-102,0.96
1196,1,1,-180.0–-79.0,0-101,0.93
1197,1,1,-180.0–-79.0,0-101,0.93
1198,1,1,-180.0–-79.0,0-101,0.94
1199,1,1,-180.0–-78.0,0-102,0.96
1200,1,1,-180.0–-76.0,0-104,0.98
1201,0,0,,,
1202,0,0,,,
1203,0,0,,,
1204,1,1,-180.0–-75.0,0-105,0.88
1205,1,1,-180.0–-77.0,0-103,0.94
1206,1,1,-180.0–-79.0,0-101,0.87
1207,1,1,-180.0–-79.0,0-101,0.87
1208,1,1,-180.0–-79.0,0-101,0.87
1209,1,1,-180.0–-79.0,0-101,0.87
1210,1,1,-180.0–-79.0,0-101,0.87
1211,1,1,-180.0–-77.0,0-103,0.93
1212,0,0,,,
1213,0,0,,,
1214,1,1,-180.0–-75.0,0-105,0.78
1215,1,1,-180.0–-79.0,0-101,0.82
1216,1,1,-180.0–-79.0,0-101,0.82
1217,1,1,-180.0–-78.0,0-102,0.87
1218,0,0,,,
1219,0,0,,,
1220,0,0,,,
1221,0,0,,,
1222,1,1,-180.0–-82.0,0-98,0.71
1223,1,1,-180.0–-82.0,0-98,0.72
1224,1,1,-180.0–-82.0,0-98,0.74
1225,1,1,-180.0–-82.0,0-98,0.76
1226,1,1,-180.0–-82.0,0-98,0.78
1227,1,2,-180.0–-82.0; 175.0–179.0,0-98; 355-359,0.78; 0.72
1228,1,2,-180.0–-81.0; 175.0–179.0,0-99; 355-359,0.81; 0.75
1229,1,2,-180.0–-82.0; 175.0–179.0,0-98; 355-359,0.78; 0.79
1230,1,1,175.0–179.0,355-359,0.79
1231,1,1,175.0–179.0,355-359,0.79
1232,1,2,-180.0–-84.0; 175.0–179.0,0-96; 355-359,0.71; 0.80
1233,1,1,-180.0–-85.0,0-95,0.70
1234,0,0,,,
1235,0,0,,,
1236,1,1,-180.0–-85.0,0-95,0.75
1237,1,2,-180.0–-85.0; 175.0–179.0,0-95; 355-359,0.77; 0.74
1238,1,1,-180.0–-85.0,0-95,0.79
1239,1,1,-180.0–-84.0,0-96,0.83
1240,1,2,-180.0–-84.0; 175.0–179.0,0-96; 355-359,0.85; 0.70
1241,1,2,-180.0–-83.0; 175.0–179.0,0-97; 355-359,0.87; 0.70
1242,1,2,-180.0–-83.0; 175.0–179.0,0-97; 355-359,0.88; 0.70
1243,1,1,-180.0–-81.0,0-99,0.85
1244,1,1,-180.0–-80.0,0-100,0.80
1245,1,1,-180.0–-81.0,0-99,0.88
1246,1,1,-180.0–-81.0,0-99,0.88
1247,1,1,-180.0–-82.0,0-98,0.94
1248,1,1,-180.0–-81.0,0-99,0.89
1249,1,1,-180.0–-80.0,0-100,0.81
1250,1,1,-180.0–-79.0,0-101,0.76
1251,1,1,-180.0–-80.0,0-100,0.81
1252,1,1,-180.0–-80.0,0-100,0.82
1253,1,1,-180.0–-79.0,0-101,0.76
1254,0,0,,,
1255,1,1,-180.0–-80.0,0-100,0.82
1256,1,1,-180.0–-81.0,0-99,0.88
1257,1,1,-180.0–-80.0,0-100,0.82
1258,1,1,-180.0–-81.0,0-99,0.88
1259,1,1,-180.0–-81.0,0-99,0.88
1260,1,1,-180.0–-80.0,0-100,0.82
1261,1,1,-180.0–-80.0,0-100,0.82
1262,1,1,-180.0–-80.0,0-100,0.84
1263,1,1,-180.0–-80.0,0-100,0.85
1264,0,0,,,
1265,1,1,-180.0–-78.0,0-102,0.83
1266,1,1,-180.0–-79.0,0-101,0.87
1267,1,1,-180.0–-80.0,0-100,0.92
1268,1,1,-180.0–-80.0,0-100,0.94
1269,1,1,-180.0–-80.0,0-100,0.96
1270,1,1,-180.0–-80.0,0-100,0.97
1271,1,1,-180.0–-80.0,0-100,0.99
1272,1,1,-180.0–-79.0,0-101,0.97
1273,1,1,-180.0–-80.0,0-100,0.99
1274,1,1,-180.0–-80.0,0-100,0.99
1275,1,1,-180.0–-79.0,0-101,0.99
1276,1,1,-180.0–-80.0,0-100,0.99
1277,1,1,-180.0–-80.0,0-100,0.99
1278,1,1,-180.0–-80.0,0-100,0.99
1279,1,1,-180.0–-81.0,0-99,0.97
1280,1,1,-180.0–-80.0,0-100,0.99
1281,1,1,-180.0–-81.0,0-99,0.97
1282,1,1,-180.0–-80.0,0-100,0.99
1283,1,1,-180.0–-80.0,0-100,0.99
1284,1,1,-180.0–-80.0,0-100,1.00
1285,1,1,-180.0–-80.0,0-100,1.00
1286,1,1,-180.0–-80.0,0-100,1.00
1287,1,1,-180.0–-80.0,0-100,1.00
1288,1,1,-180.0–-80.0,0-100,1.00
1289,1,1,-180.0–-80.0,0-100,1.00
1290,1,1,-180.0–-80.0,0-100,1.00
1291,1,1,-180.0–-80.0,0-100,1.00
1292,1,1,-180.0–-80.0,0-100,1.00
1293,1,1,-180.0–-80.0,0-100,1.00
1294,1,1,-180.0–-80.0,0-100,1.00
1295,1,1,-180.0–-80.0,0-100,1.00
1296,1,1,-180.0–-79.0,0-101,0.99
1297,1,1,-180.0–-79.0,0-101,0.99
1298,1,1,-180.0–-80.0,0-100,1.00
1299,1,1,-180.0–-80.0,0-100,1.00
1300,1,1,-180.0–-80.0,0-100,1.00
1301,1,1,-180.0–-80.0,0-100,1.00
1302,1,1,-180.0–-80.0,0-100,1.00
1303,1,1,-180.0–-80.0,0-100,1.00
1304,1,1,-180.0–-80.0,0-100,1.00
1305,1,1,-180.0–-80.0,0-100,1.00
1306,1,1,-180.0–-80.0,0-100,1.00
1307,1,1,-180.0–-80.0,0-100,1.00
1308,1,1,-180.0–-80.0,0-100,1.00
1309,1,1,-180.0–-79.0,0-101,0.99
1310,1,1,-180.0–-80.0,0-100,1.00
1311,1,1,-180.0–-80.0,0-100,1.00
1312,1,1,-180.0–-80.0,0-100,1.00
1313,1,1,-180.0–-79.0,0-101,0.99
1314,1,1,-180.0–-79.0,0-101,0.99
1315,1,1,-180.0–-79.0,0-101,0.99
1316,1,1,-180.0–-79.0,0-101,0.99
1317,1,1,-180.0–-79.0,0-101,0.99
1318,1,1,-180.0–-79.0,0-101,0.99
1319,1,1,-180.0–-79.0,0-101,0.99
1320,1,1,-180.0–-79.0,0-101,0.99
1321,1,1,-180.0–-79.0,0-101,0.99
1322,1,1,-180.0–-79.0,0-101,0.99
1323,1,1,-180.0–-79.0,0-101,0.99
1324,1,1,-180.0–-78.0,0-102,0.99
1325,1,1,-180.0–-79.0,0-101,0.99
1326,1,1,-180.0–-79.0,0-101,1.00
1327,1,1,-180.0–-79.0,0-101,1.00
1328,1,1,-180.0–-79.0,0-101,1.00
1329,1,1,-180.0–-79.0,0-101,1.00
1330,1,1,-180.0–-79.0,0-101,1.00
1331,1,1,-180.0–-79.0,0-101,1.00
1332,1,1,-180.0–-79.0,0-101,1.00
1333,1,1,-180.0–-79.0,0-101,1.00
1334,1,1,-180.0–-79.0,0-101,1.00
1335,1,1,-180.0–-79.0,0-101,1.00
1336,1,1,-180.0–-79.0,0-101,1.00
1337,1,1,-180.0–-79.0,0-101,1.00
1338,1,1,-180.0–-79.0,0-101,1.00
1339,1,1,-180.0–-79.0,0-101,1.00
1340,1,1,-180.0–-79.0,0-101,1.00
1341,1,1,-180.0–-79.0,0-101,1.00
1342,1,1,-180.0–-80.0,0-100,0.99
1343,1,1,-180.0–-79.0,0-101,1.00
1344,1,1,-180.0–-79.0,0-101,1.00
1345,1,1,-180.0–-79.0,0-101,1.00
1346,1,1,-180.0–-79.0,0-101,1.00
1347,1,1,-180.0–-79.0,0-101,1.00
1348,1,1,-180.0–-80.0,0-100,0.99
1349,1,1,-180.0–-79.0,0-101,1.00
1350,1,1,-180.0–-80.0,0-100,0.99
1351,1,1,-180.0–-79.0,0-101,1.00
1352,1,1,-180.0–-80.0,0-100,0.99
1353,1,1,-180.0–-79.0,0-101,1.00
1354,1,1,-180.0–-79.0,0-101,1.00
1355,1,1,-180.0–-80.0,0-100,0.99
1356,1,1,-180.0–-80.0,0-100,0.99
1357,1,1,-180.0–-80.0,0-100,0.99
1358,0,0,,,
1359,0,0,,,
1360,0,0,,,
1361,0,0,,,
1362,0,0,,,
1363,0,0,,,
1364,0,0,,,
1365,0,0,,,
1366,0,0,,,
1367,0,0,,,
1368,0,0,,,
1369,0,0,,,
1370,0,0,,,
1371,0,0,,,
1372,0,0,,,
1373,0,0,,,
1374,0,0,,,
1375,0,0,,,
1376,0,0,,,
1377,0,0,,,
1378,0,0,,,
1379,0,0,,,
1380,0,0,,,
1381,0,0,,,
1382,0,0,,,
1383,0,0,,,
1384,0,0,,,
1385,0,0,,,
1386,0,0,,,
1387,0,0,,,
1388,0,0,,,
1389,0,0,,,
1390,0,0,,,
1391,0,0,,,
1392,0,0,,,
1393,0,0,,,
1394,0,0,,,
1395,0,0,,,
1396,0,0,,,
1397,0,0,,,
1398,0,0,,,
1399,0,0,,,
1400,0,0,,,
1401,0,0,,,
1402,0,0,,,
1403,0,0,,,
1404,0,0,,,
1405,0,0,,,
1406,0,0,,,
1407,0,0,,,
1408,0,0,,,
1409,0,0,,,
1410,0,0,,,
1411,0,0,,,
1412,0,0,,,
1413,0,0,,,
1414,0,0,,,
1415,0,0,,,
1416,0,0,,,
1417,0,0,,,
1418,0,0,,,
1419,0,0,,,
1420,0,0,,,
1421,0,0,,,
1422,0,0,,,
1423,0,0,,,
1424,0,0,,,
1425,0,0,,,
1426,0,0,,,
1427,0,0,,,
1428,0,0,,,
1429,0,0,,,
1430,0,0,,,
1431,0,0,,,
1432,0,0,,,
1433,0,0,,,
1434,0,0,,,
1435,0,0,,,
1436,0,0,,,
1437,0,0,,,
1438,0,0,,,
1439,0,0,,,
1440,0,0,,,
1441,0,0,,,
1442,0,0,,,
1443,0,0,,,
1444,0,0,,,
1445,0,0,,,
1446,0,0,,,
1447,0,0,,,
1448,0,0,,,
1449,0,0,,,
1450,0,0,,,
1451,0,0,,,
1452,0,0,,,
1453,0,0,,,
1454,0,0,,,
1455,0,0,,,
1456,0,0,,,
1457,0,0,,,
1458,0,0,,,
1459,0,0,,,
1460,0,0,,,
1461,0,0,,,
1462,0,0,,,
1463,0,0,,,
1464,0,0,,,
1465,0,0,,,
1466,0,0,,,
1467,0,0,,,
1468,0,0,,,
1469,0,0,,,
1470,0,0,,,
1471,0,0,,,
1472,0,0,,,
1473,0,0,,,
1474,0,0,,,
1475,0,0,,,
1476,0,0,,,
1477,0,0,,,
1478,0,0,,,
1479,0,0,,,
1480,0,0,,,
1481,0,0,,,
1482,0,0,,,
1483,0,0,,,
1484,0,0,,,
1485,0,0,,,
1486,0,0,,,
1487,0,0,,,
1488,0,0,,,
1489,0,0,,,
1490,0,0,,,
1491,0,0,,,
1492,0,0,,,
1493,0,0,,,
1494,0,0,,,
1495,0,0,,,
1496,0,0,,,
1497,0,0,,,
1498,0,0,,,
1499,0,0,,,
1500,0,0,,,
1501,0,0,,,
1502,0,0,,,
1503,0,0,,,
1504,0,0,,,
1505,0,0,,,
1506,0,0,,,
1507,0,0,,,
1508,0,0,,,
1509,0,0,,,
1510,0,0,,,
1511,0,0,,,
1512,0,0,,,
1513,0,0,,,
1514,0,0,,,
1515,0,0,,,
1516,0,0,,,
1517,0,0,,,
1518,0,0,,,
1519,0,0,,,
1520,0,0,,,
1521,0,0,,,
1522,0,0,,,
1523,0,0,,,
1524,0,0,,,
1525,0,0,,,
1526,0,0,,,
1527,0,0,,,
1528,0,0,,,
1529,0,0,,,
1530,0,0,,,
1531,0,0,,,
1532,0,0,,,
1533,0,0,,,
1534,0,0,,,
1535,0,0,,,
1536,0,0,,,
1537,0,0,,,
1538,0,0,,,
1539,0,0,,,
1540,0,0,,,
1541,0,0,,,
1542,0,0,,,
1543,0,0,,,
1544,0,0,,,
1545,0,0,,,
1546,0,0,,,
1547,0,0,,,
1548,0,0,,,
1549,0,0,,,
1550,0,0,,,
1551,0,0,,,
1552,0,0,,,
1553,0,0,,,
1554,0,0,,,
1555,0,0,,,
1556,0,0,,,
1557,0,0,,,
1558,0,0,,,
1559,0,0,,,
1560,0,0,,,
1561,0,0,,,
1562,0,0,,,
1563,0,0,,,
1564,0,0,,,
1565,0,0,,,
1566,0,0,,,
1567,0,0,,,
1568,0,0,,,
1569,0,0,,,
1570,0,0,,,
1571,0,0,,,
1572,0,0,,,
1573,0,0,,,
1574,0,0,,,
1575,0,0,,,
1576,0,0,,,
1577,0,0,,,
1578,0,0,,,
1579,0,0,,,
1580,0,0,,,
1581,0,0,,,
1582,0,0,,,
1583,0,0,,,
1584,0,0,,,
1585,0,0,,,
1586,0,0,,,
1587,0,0,,,
1588,0,0,,,
1589,0,0,,,
1590,0,0,,,
1591,0,0,,,
1592,0,0,,,
1593,0,0,,,
1594,0,0,,,
1595,0,0,,,
1596,0,0,,,
1597,0,0,,,
1598,0,0,,,
1599,0,0,,,
1600,0,0,,,
1601,0,0,,,
1602,0,0,,,
1603,0,0,,,
1604,0,0,,,
1605,0,0,,,
1606,0,0,,,
1607,0,0,,,
1608,0,0,,,
1609,0,0,,,
1610,0,0,,,
1611,0,0,,,
1612,0,0,,,
1613,0,0,,,
1614,0,0,,,
1615,0,0,,,
1616,0,0,,,
1617,0,0,,,
1618,0,0,,,
1619,0,0,,,
1620,0,0,,,
1621,0,0,,,
1622,0,0,,,
1623,0,0,,,
1624,0,0,,,
1625,0,0,,,
1626,0,0,,,
1627,0,0,,,
1628,0,0,,,
1629,0,0,,,
1630,0,0,,,
1631,0,0,,,
1632,0,0,,,
1633,0,0,,,
1634,0,0,,,
1635,0,0,,,
1636,0,0,,,
1637,0,0,,,
1638,0,0,,,
1639,0,0,,,
1640,0,0,,,
1641,0,0,,,
1642,0,0,,,
1643,0,0,,,
1644,0,0,,,
1645,0,0,,,
1646,0,0,,,
1647,0,0,,,
1648,0,0,,,
1649,0,0,,,
1650,0,0,,,
1651,0,0,,,
1652,0,0,,,
1653,0,0,,,
1654,0,0,,,
1655,0,0,,,
1656,0,0,,,
1657,0,0,,,
1658,0,0,,,
1659,0,0,,,
1660,0,0,,,
1661,0,0,,,
1662,0,0,,,
1663,0,0,,,
1664,0,0,,,
1665,0,0,,,
1666,0,0,,,
1667,0,0,,,
1668,0,0,,,
1669,0,0,,,
1670,0,0,,,
1671,0,0,,,
1672,0,0,,,
1673,0,0,,,
1674,0,0,,,
1675,0,0,,,
1676,0,0,,,
1677,0,0,,,
1678,0,0,,,
1679,0,0,,,
1680,0,0,,,
1681,0,0,,,
1682,0,0,,,
1683,0,0,,,
1684,0,0,,,
1685,0,0,,,
1686,0,0,,,
1687,0,0,,,
1688,0,0,,,
1689,0,0,,,
1690,0,0,,,
1691,0,0,,,
1692,0,0,,,
1693,0,0,,,
1694,0,0,,,
1695,0,0,,,
1696,0,0,,,
1697,0,0,,,
1698,0,0,,,
1699,0,0,,,
1700,0,0,,,
1701,0,0,,,
1702,0,0,,,
1703,0,0,,,
1704,0,0,,,
1705,0,0,,,
1706,0,0,,,
1707,0,0,,,
1708,0,0,,,
1709,0,0,,,
1710,0,0,,,
1711,0,0,,,
1712,0,0,,,
1713,0,0,,,
1714,0,0,,,
1715,0,0,,,
1716,0,0,,,
1717,0,0,,,
1718,0,0,,,
1719,0,0,,,
1720,0,0,,,
1721,0,0,,,
1722,0,0,,,
1723,0,0,,,
1724,0,0,,,
1725,0,0,,,
1726,0,0,,,
1727,0,0,,,
1728,0,0,,,
1729,0,0,,,
1730,0,0,,,
1731,0,0,,,
1732,0,0,,,
1733,0,0,,,
1734,0,0,,,
1735,0,0,,,
1736,0,0,,,
1737,0,0,,,
1738,0,0,,,
1739,0,0,,,
1740,0,0,,,
1741,0,0,,,
1742,0,0,,,
1743,0,0,,,
1744,0,0,,,
1745,0,0,,,
1746,0,0,,,
1747,0,0,,,
1748,0,0,,,
1749,0,0,,,
1750,0,0,,,
1751,0,0,,,
1752,0,0,,,
1753,0,0,,,
1754,0,0,,,
1755,0,0,,,
1756,0,0,,,
1757,0,0,,,
1758,0,0,,,
1759,0,0,,,
1760,0,0,,,
1761,0,0,,,
1762,0,0,,,
1763,0,0,,,
1764,0,0,,,
1765,0,0,,,
1766,0,0,,,
1767,0,0,,,
1768,0,0,,,
1769,0,0,,,
1770,0,0,,,
1771,0,0,,,
1772,0,0,,,
1773,0,0,,,
1774,0,0,,,
1775,0,0,,,
1776,0,0,,,
1777,0,0,,,
1778,0,0,,,
1779,0,0,,,
1780,0,0,,,
1781,0,0,,,
1782,0,0,,,
1783,0,0,,,
1784,0,0,,,
1785,0,0,,,
1786,0,0,,,
1787,0,0,,,
1788,0,0,,,
1789,0,0,,,
1790,0,0,,,
1791,0,0,,,
1792,0,0,,,
1793,0,0,,,
1794,0,0,,,
1795,0,0,,,
1796,0,0,,,
1797,0,0,,,
1798,0,0,,,
1799,0,0,,,
1800,0,0,,,
1801,0,0,,,
1802,0,0,,,
1803,0,0,,,
1804,0,0,,,
1805,0,0,,,
1806,0,0,,,
1807,0,0,,,
1808,0,0,,,
1809,0,0,,,
1810,0,0,,,
1811,0,0,,,
1812,0,0,,,
1813,0,0,,,
1814,0,0,,,
1815,0,0,,,
1816,0,0,,,
1817,0,0,,,
1818,0,0,,,
1819,0,0,,,
1820,0,0,,,
1821,0,0,,,
1822,0,0,,,
1823,0,0,,,
1824,0,0,,,
1825,0,0,,,
1826,0,0,,,
1827,0,0,,,
1828,0,0,,,
1829,0,0,,,
1830,0,0,,,
1831,0,0,,,
1832,0,0,,,
1833,0,0,,,
1834,0,0,,,
1835,0,0,,,
1836,0,0,,,
1837,0,0,,,
1838,0,0,,,
1839,0,0,,,
1840,0,0,,,
1841,0,0,,,
1842,0,0,,,
1843,0,0,,,
1844,0,0,,,
1845,0,0,,,
1846,0,0,,,
1847,0,0,,,
1848,0,0,,,
1849,0,0,,,
1850,0,0,,,
1851,0,0,,,
1852,0,0,,,
1853,0,0,,,
1854,0,0,,,
1855,0,0,,,
1856,0,0,,,
1857,0,0,,,
1858,0,0,,,
1859,0,0,,,
1860,0,0,,,
1861,0,0,,,
1862,0,0,,,
1863,0,0,,,
1864,0,0,,,
1865,0,0,,,
1866,0,0,,,
1867,0,0,,,
1868,0,0,,,
1869,0,0,,,
1870,0,0,,,
1871,0,0,,,
1872,0,0,,,
1873,0,0,,,
1874,0,0,,,
1875,0,0,,,
1876,0,0,,,
1877,0,0,,,
1878,0,0,,,
1879,0,0,,,
1880,0,0,,,
1881,0,0,,,
1882,0,0,,,
1883,0,0,,,
1884,0,0,,,
1885,0,0,,,
1886,0,0,,,
1887,0,0,,,
1888,0,0,,,
1889,0,0,,,
1890,0,0,,,
1891,0,0,,,
1892,0,0,,,
1893,0,0,,,
1894,0,0,,,
1895,0,0,,,
1896,0,0,,,
1897,0,0,,,
1898,0,0,,,
1899,0,0,,,
1900,0,0,,,
1901,0,0,,,
1902,0,0,,,
1903,0,0,,,
1904,0,0,,,
1905,0,0,,,
1906,0,0,,,
1907,0,0,,,
1908,0,0,,,
1909,0,0,,,
1910,0,0,,,
1911,0,0,,,
1912,0,0,,,
1913,0,0,,,
1914,0,0,,,
1915,0,0,,,
1916,0,0,,,
1917,0,0,,,
1918,0,0,,,
1919,0,0,,,
1920,0,0,,,
1921,0,0,,,
1922,0,0,,,
1923,0,0,,,
1924,0,0,,,
1925,0,0,,,
1926,0,0,,,
1927,0,0,,,
1928,0,0,,,
1929,0,0,,,
1930,0,0,,,
1931,0,0,,,
1932,0,0,,,
1933,0,0,,,
